ID,Title,Tags,Rating,Solved,Accepted
1750E,Bracket Cost,"binary search, data structures, divide and conquer, dp, greedy, strings",2400,1301,1
1750D,Count GCD,"combinatorics, math, number theory",1800,5255,1
1750C,Complementary XOR,"constructive algorithms, implementation",1400,8945,1
1750B,Maximum Substring,"brute force, greedy, implementation",800,15788,1
1750A,Indirect Sort,"constructive algorithms, implementation, math",800,16523,1
1749F,Distance to the Path,"data structures, dfs and similar, trees",2800,452,0
1749E,Cactus Wall,"constructive algorithms, dfs and similar, graphs, shortest paths",2400,1489,0
1749D,Counting Arrays,"combinatorics, dp, math, number theory",1900,5035,0
1749C,Number Game,"binary search, data structures, games, greedy, implementation",1400,12676,0
1749B,Death's Blessing,greedy,900,19816,0
1749A,Cowardly Rooks,"greedy, implementation",800,21702,0
1748F,Circular Xor Reversal,"bitmasks, constructive algorithms",3000,312,0
1748E,Yet Another Array Counting Problem,"binary search, data structures, divide and conquer, dp, flows, math, trees",2300,1626,0
1748D,ConstructOR ,"bitmasks, chinese remainder theorem, combinatorics, constructive algorithms, math, number theory",2100,2558,0
1748C,Zero-Sum Prefixes,"brute force, data structures, dp, greedy, implementation",1600,9849,0
1748B,Diverse Substrings,"brute force, implementation, strings",1400,13501,0
1748A,The Ultimate Square,math,800,23118,0
1747E,List Generation,"combinatorics, dp, math",2900,466,0
1747D,Yet Another Problem,"binary search, bitmasks, constructive algorithms, data structures",1900,4293,0
1747C,Swap Game,games,1200,19221,0
1747B,BAN BAN,constructive algorithms,900,20938,0
1747A,Two Groups,"constructive algorithms, greedy",800,23990,0
1746G,Olympiad Training,"binary search, data structures, dp, flows, geometry, implementation, sortings",3500,86,0
1746F,Kazaee,"data structures, hashing, probabilities",2800,1398,1
1746E2,Joking (Hard Version),"dp, interactive",3200,345,1
1746E1,Joking (Easy Version),"binary search, constructive algorithms, interactive, ternary search",2500,1285,1
1746D,Paths on the Tree,"dfs and similar, dp, greedy, sortings, trees",1900,4272,1
1746C,Permutation Operations,"constructive algorithms, greedy, implementation, math",1300,11855,1
1746B,Rebellion,"constructive algorithms, greedy, two pointers",800,16373,1
1746A,Maxmina,"constructive algorithms, greedy",800,19182,1
1744F,MEX vs MED,"math, two pointers",2000,2659,0
1744E2,Divisible Numbers (hard version),"brute force, math, number theory",1900,4948,0
1744E1,Divisible Numbers (easy version),"brute force, math, number theory",1500,9569,0
1744D,Divisibility by 2^n,"greedy, math, sortings",1200,18950,0
1744C,Traffic Light,"binary search, implementation, two pointers",1000,22099,0
1744B,Even-Odd Increments ,"implementation, math",800,22291,0
1744A,Number Replacement,"greedy, implementation",800,25751,0
1743G,Antifibonacci Cut,"bitmasks, combinatorics, constructive algorithms, data structures, dp, hashing, math",3000,231,0
1743F,Intersection and Union,"data structures, dp, matrices, probabilities",2300,1358,0
1743E,FTL,"binary search, dp",2400,1410,0
1743D,Problem with Random Tests,"brute force, dp, greedy, probabilities",1700,7023,0
1743C,Save the Magazines,"constructive algorithms, dp, greedy",1100,18100,0
1743B,Permutation Value,"constructive algorithms, greedy",800,21576,0
1743A,Password,"brute force, combinatorics, implementation, math",800,25444,0
1742G,Orray,"bitmasks, brute force, greedy, math, sortings",1500,9020,0
1742F,Smaller,"constructive algorithms, greedy, strings",1500,10037,0
1742E,Scuza,"binary search, greedy, math",1200,19797,0
1742D,Coprime,"brute force, greedy, number theory",1100,19919,0
1742C,Stripes,implementation,900,29170,0
1742B,Increasing,"greedy, implementation, sortings",800,41626,0
1742A,Sum,implementation,800,57515,0
1741G,Kirill and Company,"bitmasks, brute force, dfs and similar, dp, flows, graphs, shortest paths",2200,1312,0
1741F,Multi-Colored Segments,"binary search, data structures, math, sortings",2000,2104,0
1741E,Sending a Sequence Over the Network,dp,1600,9885,0
1741D,Masha and a Beautiful Tree,"dfs and similar, divide and conquer, graphs, sortings, trees",1300,13640,0
1741C,Minimize the Thickness,"brute force, greedy, math, two pointers",1100,16657,0
1741B,Funny Permutation,"constructive algorithms, math",800,24270,0
1741A,Compare T-Shirt Sizes,"implementation, implementation, strings",800,28910,0
1740I,Arranging Crystal Balls,"data structures, divide and conquer, divide and conquer, dp, geometry, graphs, number theory",3500,94,0
1740H,MEX Tree Manipulation,"data structures, trees",3300,187,0
1740G,Dangerous Laser Power,"constructive algorithms, dsu, sortings",3100,173,0
1740F,Conditional Mix,"combinatorics, dp, math",2600,719,0
1740E,Hanging Hearts,"constructive algorithms, data structures, dfs and similar, dp, greedy, trees",1800,3916,0
1740D,Knowledge Cards,"constructive algorithms, data structures",1500,7379,0
1740C,Bricks and Bags,"constructive algorithms, games, greedy, sortings",1400,10091,0
1740B,Jumbo Extra Cheese 2,"geometry, greedy, sortings",800,13366,0
1740A,Factorise N+M,"constructive algorithms, number theory",800,19055,0
1739F,Keyboard Design,"bitmasks, data structures, dp, string suffix structures, strings",2600,476,0
1739E,Cleaning Robot,"bitmasks, dp",2400,1137,0
1739D,Reset K Edges,"binary search, data structures, dfs and similar, graphs, greedy, trees",1900,4634,0
1739C,Card Game,"combinatorics, constructive algorithms, dp, games",1500,8378,0
1739B,Array Recovery,"constructive algorithms, greedy, math",1100,20489,0
1739A,Immobile Knight,implementation,800,21951,0
1738H,Palindrome Addicts,"data structures, strings",3300,216,0
1738G,Anti-Increasing Addicts,"constructive algorithms, dp, greedy, math",2900,354,1
1738F,Connectivity Addicts,"constructive algorithms, dsu, graphs, greedy, interactive, shortest paths, trees",2400,1104,1
1738E,Balance Addicts,"combinatorics, dp, math, two pointers",2300,1408,1
1738D,Permutation Addicts,"constructive algorithms, data structures, dfs and similar, dsu, graphs, trees",1900,3205,1
1738C,Even Number Addicts,"dp, games, greedy, math",1500,9991,1
1738B,Prefix Sum Addicts,"constructive algorithms, greedy, math, sortings",1200,13883,1
1738A,Glory Addicts,"greedy, implementation, sortings",800,13201,1
1737G,Ela Takes Dancing Class,"binary search, data structures",3500,92,1
1737F,Ela and Prime GCD,"constructive algorithms, math, number theory",3300,110,1
1737E,Ela Goes Hiking,"combinatorics, dp, math, probabilities",2500,874,1
1737D,Ela and the Wiring Wizard,"brute force, dp, graphs, greedy, implementation, shortest paths",2200,1773,1
1737C,Ela and Crickets,"constructive algorithms, games, implementation, math",1500,5384,1
1737B,Ela's Fitness and the Luxury Number,"binary search, implementation, math",1300,8935,1
1737A,Ela Sorting Books,"greedy, implementation, strings",900,9785,1
1736E,Swap and Take,"dp, greedy",2600,586,0
1736D,Equal Binary Subsequences,"constructive algorithms, geometry, greedy, implementation, strings",2200,2328,0
1736C2,Good Subarrays (Hard Version),"binary search, data structures, dp, two pointers",2400,1188,0
1736C1,Good Subarrays (Easy Version),"binary search, data structures, schedules, two pointers",1300,13831,0
1736B,Playing with GCD,"math, number theory",1200,16402,0
1736A,Make A Equal to B,"brute force, greedy, sortings",800,21957,0
1735F,Pebbles and Beads,"data structures, geometry",2900,183,0
1735E,House Planning,"constructive algorithms, data structures, graph matchings, greedy",2400,988,0
1735D,Meta-set,"brute force, combinatorics, data structures, hashing, math",1700,5085,0
1735C,Phase Shift,"dfs and similar, dsu, graphs, greedy, implementation, strings",1400,9248,0
1735B,Tea with Tangerines,"greedy, math",900,17277,0
1735A,Working Week,"constructive algorithms, greedy, math",800,19625,0
1734F,Zeros and Ones,"bitmasks, divide and conquer, dp, math",2500,741,0
1734E,Rectangular Congruence,"constructive algorithms, number theory",2100,2662,0
1734D,Slime Escape,"data structures, dp, greedy, two pointers",1800,5766,0
1734C,Removing Smallest Multiples,"greedy, math",1200,15647,0
1734B,"Bright, Nice, Brilliant",constructive algorithms,800,15362,0
1734A,Select Three Sticks,"brute force, greedy, sortings",800,20361,0
1733E,Conveyor,"constructive algorithms, dp, math",2700,1052,0
1733D2,Zero-One (Hard Version),"dp, greedy",2000,3822,1
1733D1,Zero-One (Easy Version),"constructive algorithms, greedy, math",1400,12273,1
1733C,Parity Shuffle Sorting,"constructive algorithms, sortings",1300,14457,1
1733B,Rule of League,"constructive algorithms, math",900,18800,1
1733A,Consecutive Sum,"greedy, sortings",800,20267,1
1732E,Location,"data structures, dp, math, number theory",2800,391,0
1732D2,Balance (Hard version),"brute force, data structures, number theory",2400,1303,0
1732D1,Balance (Easy version),"brute force, data structures, implementation, number theory",1500,7843,0
1732C2,Sheikh (Hard Version),"binary search, bitmasks, brute force, greedy, implementation, two pointers",2100,2336,0
1732C1,Sheikh (Easy version),"binary search, bitmasks, greedy, two pointers",1800,5267,0
1732B,Ugu,"brute force, dp, greedy, implementation",900,13557,0
1732A,Bestie,"brute force, combinatorics, constructive algorithms, implementation, math, number theory",1000,13986,0
1731F,Function Sum,"brute force, combinatorics, dp, fft, math",2500,631,0
1731E,Graph Cost,"dp, greedy, math, number theory",2000,2534,0
1731D,Valiant's New Map,"binary search, brute force, data structures, dp, two pointers",1700,6383,0
1731C,Even Subarrays,"bitmasks, brute force, hashing, math, number theory",1700,8467,0
1731B,Kill Demodogs,"greedy, math",1100,15932,0
1731A,Joey Takes Money,"greedy, math",800,21859,0
1730F,Almost Sorted,"bitmasks, data structures, dp",2700,382,0
1730E,Maximums and Minimums,"combinatorics, data structures, divide and conquer, number theory",2700,563,0
1730D,Prefixes and Suffixes,"constructive algorithms, strings, two pointers",2200,2506,0
1730C,Minimum Notation,"data structures, greedy, math, sortings",1200,15341,0
1730B,Meeting on the Line,"binary search, geometry, greedy, implementation, math, ternary search",1600,11224,0
1730A,Planets,"data structures, greedy, sortings",800,22085,0
1729G,Cut Substrings,"combinatorics, dp, hashing, strings, two pointers",2100,1978,0
1729F,Kirei and the Linear Function,"hashing, math",1900,3855,0
1729E,Guess the Cycle Size,"interactive, probabilities",1800,6472,0
1729D,Friends and the Restaurant,"greedy, sortings, two pointers",1200,17476,0
1729C,Jumping on Tiles,"constructive algorithms, strings",1100,18632,0
1729B,Decode String,"greedy, strings",800,28445,0
1729A,Two Elevators,math,800,37265,0
1728G,Illumination,"binary search, bitmasks, brute force, combinatorics, dp, math, two pointers",2700,373,0
1728F,Fishermen,"flows, graph matchings, greedy",3100,359,0
1728E,Red-Black Pepper,"brute force, data structures, greedy, math, number theory",2300,1597,0
1728D,Letter Picking,"constructive algorithms, dp, games, two pointers",1800,6570,0
1728C,Digital Logarithm,"data structures, greedy, sortings",1400,14339,0
1728B,Best Permutation,"constructive algorithms, greedy",800,19685,0
1728A,Colored Balls: Revisited,"brute force, greedy, implementation, sortings",800,24036,0
1726H,Mainak and the Bleeding Polygon,"binary search, geometry, implementation, math",3500,76,0
1726G,A Certain Magical Party,"combinatorics, data structures, greedy, sortings",3300,272,1
1726F,Late For Work (submissions are not allowed),"data structures, greedy, schedules, shortest paths",2900,131,1
1726E,Almost Perfect,"combinatorics, fft, math",2400,1297,1
1726D,Edge Split,"brute force, constructive algorithms, dfs and similar, dsu, graphs, probabilities, trees",2000,3453,1
1726C,Jatayu's Balanced Bracket Sequence,"data structures, dsu, graphs, greedy",1300,11605,1
1726B,Mainak and Interesting Sequence,"bitmasks, constructive algorithms, math",1100,14325,1
1726A,Mainak and Array,"greedy, math",900,18356,1
1725M,Moving Both Hands,"dp, graphs, shortest paths",1800,2662,0
1725L,Lemper Cooking Competition,data structures,2400,802,0
1725K,Kingdom of Criticism,"data structures, dsu",2500,547,0
1725J,Journey,"dp, trees",2500,342,0
1725I,Imitating the Key Tree,"combinatorics, dsu, trees",2800,169,0
1725H,Hot Black Hot White,"constructive algorithms, math",1800,2404,0
1725G,Garage,"binary search, geometry, math",1500,5319,0
1725F,Field Photography,"bitmasks, data structures, sortings",2100,906,0
1725E,Electrical Efficiency,"combinatorics, data structures, dp, math, number theory, trees",2500,410,0
1725D,Deducing Sortability,"binary search, bitmasks, math",2900,114,0
1725C,Circular Mirror,"binary search, combinatorics, geometry, math, two pointers",2000,1470,0
1725B,Basketball Together,"binary search, greedy, sortings",1000,10249,0
1725A,Accumulation of Dominoes,math,800,8932,0
1722G,Even-Odd XOR,"bitmasks, constructive algorithms, greedy",1500,9513,0
1722F,L-shapes,"dfs and similar, implementation",1700,6259,0
1722E,Counting Rectangles,"brute force, data structures, dp, implementation",1600,9336,0
1722D,Line,"greedy, sortings",1100,21138,0
1722C,Word Game,"data structures, implementation",800,28010,0
1722B,Colourblindness,implementation,800,40650,0
1722A,Spell Check,implementation,800,43487,0
1721F,Matching Reduction,"brute force, constructive algorithms, dfs and similar, flows, graph matchings, graphs, interactive",2800,343,0
1721E,Prefix Function Queries,"dfs and similar, dp, hashing, string suffix structures, strings, trees",2200,1722,0
1721D,Maximum AND,"bitmasks, dfs and similar, divide and conquer, greedy, sortings",1800,5982,0
1721C,Min-Max Array Transformation,"binary search, greedy, two pointers",1400,12509,0
1721B,Deadly Laser,implementation,1000,21016,0
1721A,Image,"greedy, implementation",800,26145,0
1720E,Misha and Paintings,"constructive algorithms, data structures, greedy, implementation, math",2700,717,0
1720D2,Xor-Subsequence (hard version),"bitmasks, data structures, dp, strings, trees",2400,1660,0
1720D1,Xor-Subsequence (easy version),"bitmasks, brute force, dp, strings, trees, two pointers",1800,5494,0
